"YEAR";"BIOGEOREF";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
2007;"Atlantique";2,25214285714286;3;4,28571428571429;7,92613636363636;17,8416666666667;"PHYLUS"
2008;"Atlantique";2,01694915254237;3,21428571428571;5;7,2;14,5;"PHYLUS"
2009;"Atlantique";2,12307692307692;2,5;5;8,4;20,8769230769231;"PHYLUS"
2010;"Atlantique";0,948529411764706;2,40384615384615;4,8;6,96428571428571;11,275;"PHYLUS"
2011;"Atlantique";2,04044117647059;3,42857142857143;4,94230769230769;8,55;16,7045454545455;"PHYLUS"
2012;"Atlantique";1,90736842105263;3;4,5;5,35714285714286;13,1090909090909;"PHYLUS"
2013;"Atlantique";1,1;3;5;8,31683168316832;13,4;"PHYLUS"
2014;"Atlantique";2,5;3,25;5;7,74107142857143;9,61764705882353;"PHYLUS"
2015;"Atlantique";2,5;3;4,54285714285714;5,95833333333333;10;"PHYLUS"
2016;"Atlantique";2,29333333333333;3;3,75;6,25;10,1;"PHYLUS"
2017;"Atlantique";2,22642857142857;2,625;3,875;4,90384615384615;12,0401785714286;"PHYLUS"
2018;"Atlantique";2,1375;3;3,64285714285714;6;9,08333333333333;"PHYLUS"
2019;"Atlantique";2,03571428571429;2,85714285714286;4,5;7,5;17,25;"PHYLUS"
2020;"Atlantique";2,29285714285714;3,16071428571429;3,875;4,625;11;"PHYLUS"
2021;"Atlantique";0,871080139372822;2,14285714285714;2,5;3;7,4;"PHYLUS"
2022;"Atlantique";2,22142857142857;2,83333333333333;3;5,25;6,69545454545455;"PHYLUS"
1990;"Atlantique";0,6;0,6;0,6;0,6;0,6;"PICDIS"
1992;"Atlantique";0,566037735849057;0,566037735849057;0,566037735849057;0,566037735849057;0,566037735849057;"PICDIS"
1993;"Atlantique";0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;"PICDIS"
1994;"Atlantique";0,957446808510638;0,957446808510638;0,957446808510638;0,957446808510638;0,957446808510638;"PICDIS"
1995;"Atlantique";0,6;0,6;0,6;0,6;0,6;"PICDIS"
1996;"Atlantique";0,666666666666667;0,666666666666667;0,666666666666667;0,666666666666667;0,666666666666667;"PICDIS"
1999;"Atlantique";0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;"PICDIS"
2000;"Atlantique";1,2;1,2;1,2;1,2;1,2;"PICDIS"
2001;"Atlantique";0,570634920634921;0,706349206349206;0,857142857142857;1,05357142857143;1,23035714285714;"PICDIS"
2002;"Atlantique";0,599206349206349;0,992063492063492;1,42857142857143;1,96428571428571;2,44642857142857;"PICDIS"
2003;"Atlantique";2,50568181818182;2,55681818181818;2,61363636363636;2,67045454545455;2,72159090909091;"PICDIS"
2004;"Atlantique";0,866666666666667;1,16666666666667;1,5;1,75;1,975;"PICDIS"
2005;"Atlantique";0,695833333333333;1,01190476190476;1,63235294117647;2,23214285714286;2,9125;"PICDIS"
2006;"Atlantique";1,10357142857143;1,39285714285714;2;2,5;2,5;"PICDIS"
2007;"Atlantique";2,5;2,5;2,5;2,75;2,975;"PICDIS"
2008;"Atlantique";1,13103448275862;2;2,14285714285714;2,5;2,95;"PICDIS"
2009;"Atlantique";1,12644787644788;1,62162162162162;2,14285714285714;2,30769230769231;6,23076923076923;"PICDIS"
2010;"Atlantique";1,17857142857143;2,14285714285714;2,5;2,5;2,70454545454546;"PICDIS"
2011;"Atlantique";1,20535714285714;2,18406593406593;2,51748251748252;2,93181818181818;6;"PICDIS"
2012;"Atlantique";1,49919690660321;1,5;2,14285714285714;3;3;"PICDIS"
2013;"Atlantique";0,833333333333333;0,833333333333333;2,30769230769231;2,72727272727273;2,72727272727273;"PICDIS"
2014;"Atlantique";2,0125;2,125;2,25;2,375;2,4875;"PICDIS"
2015;"Atlantique";2,5;2,75;3;3;3,28333333333333;"PICDIS"
2016;"Atlantique";1,09285714285714;1,28571428571429;1,5;1,58333333333333;1,65833333333333;"PICDIS"
2017;"Atlantique";2,18571428571429;2,57142857142857;3;3;3;"PICDIS"
2018;"Atlantique";2,16346153846154;2,3974358974359;2,6969696969697;3,49431818181818;8,34375;"PICDIS"
2019;"Atlantique";1,33333333333333;2,30769230769231;2,72727272727273;3;3;"PICDIS"
2020;"Atlantique";1,6125;2,5;2,75;3;5,55;"PICDIS"
2021;"Atlantique";2,03928571428571;2,41071428571429;2,75;3;5,52857142857143;"PICDIS"
2022;"Atlantique";2,16964285714286;2,41071428571429;2,75;3,75;5,775;"PICDIS"
1990;"Atlantique";1,90625;2,1875;2,5;3,70098039215686;4,78186274509804;"PRUMOD"
1991;"Atlantique";1,21235294117647;1,32352941176471;1,36363636363636;2,15686274509804;2,4656862745098;"PRUMOD"
1992;"Atlantique";2,4563679245283;2,48820754716981;2,53571428571429;3,53571428571429;6,13928571428571;"PRUMOD"
1993;"Atlantique";0,939285714285714;1,67857142857143;2,5;2,75;2,975;"PRUMOD"
1994;"Atlantique";1,33253968253968;1,75396825396825;2,22222222222222;2,60047281323877;2,94089834515366;"PRUMOD"
1995;"Atlantique";0,86984126984127;0,984126984126984;1,11111111111111;1,12373737373737;1,13510101010101;"PRUMOD"
1996;"Atlantique";2,52083333333333;2,70833333333333;2,91666666666667;3,125;3,3125;"PRUMOD"
1997;"Atlantique";0,901960784313725;1,07843137254902;1,27450980392157;1,47058823529412;1,64705882352941;"PRUMOD"
1998;"Atlantique";0,891544117647059;0,974264705882353;1,06617647058824;1,15808823529412;1,24080882352941;"PRUMOD"
1999;"Atlantique";0,855357142857143;1,05357142857143;1,27380952380952;1,49404761904762;1,6922619047619;"PRUMOD"
2000;"Atlantique";0,78021978021978;1,14285714285714;2,21621621621622;2,48310810810811;3,8125;"PRUMOD"
2001;"Atlantique";1,71428571428571;2,30769230769231;2,88461538461538;5;7,05128205128205;"PRUMOD"
2002;"Atlantique";1,11111111111111;2,11309523809524;2,8;4,37687687687688;7,95833333333333;"PRUMOD"
2003;"Atlantique";0,683730158730159;2,425;4,28571428571429;7,29166666666667;11,3526785714286;"PRUMOD"
2004;"Atlantique";1,32857142857143;2,57142857142857;4,16666666666667;5,45454545454546;11,6857142857143;"PRUMOD"
2005;"Atlantique";1,47321428571429;2,14285714285714;3,9047619047619;6,27083333333333;10,8071428571429;"PRUMOD"
2006;"Atlantique";1,13892857142857;2,51785714285714;5,19230769230769;6,96428571428571;12,375;"PRUMOD"
2007;"Atlantique";1,2;2,625;4,75;7,5;12,9230769230769;"PRUMOD"
2008;"Atlantique";1,21;3,30357142857143;5,19230769230769;6,48809523809524;11,15625;"PRUMOD"
2009;"Atlantique";1,08035714285714;2,72727272727273;4;7,3;10,0288461538462;"PRUMOD"
2010;"Atlantique";1,32045454545455;2,80434782608696;5;6;13,575;"PRUMOD"
2011;"Atlantique";1,24553571428571;2,20238095238095;3,58974358974359;6;9,3;"PRUMOD"
2012;"Atlantique";2,24358974358974;4,28571428571429;5,33333333333333;6;8,87218045112782;"PRUMOD"
2013;"Atlantique";1,07967032967033;2,5;3,33333333333333;5;13,8857142857143;"PRUMOD"
2014;"Atlantique";1,58176691729323;2,66666666666667;4;6,4;13,15;"PRUMOD"
2015;"Atlantique";1,78461538461538;3;4,5;6,79245283018868;14,5;"PRUMOD"
2016;"Atlantique";1,61052631578947;3,85416666666667;4,94897959183673;6,66666666666667;13,1833333333333;"PRUMOD"
2017;"Atlantique";1,54757085020243;3,08333333333333;4,5;6;12;"PRUMOD"
2018;"Atlantique";2,1125;3,36538461538462;5;6,27272727272727;10,775;"PRUMOD"
2019;"Atlantique";2;3;5;6;11,83125;"PRUMOD"
2020;"Atlantique";1,38867534003548;2,97115384615385;3,60576923076923;6;10,825;"PRUMOD"
2021;"Atlantique";1,64210526315789;4;5;6,125;9,97761194029851;"PRUMOD"
2022;"Atlantique";2,5;3,62012987012987;4,83333333333333;6,1;13,8958333333333;"PRUMOD"
1990;"Atlantique";0,78375;1,0875;1,71111111111111;2,30392156862745;2,52450980392157;"PYRULA"
1991;"Atlantique";2,79656862745098;2,9656862745098;3,15359477124183;3,34150326797386;3,51062091503268;"PYRULA"
1992;"Atlantique";0,851666666666667;1,01666666666667;1,2;1,44905660377359;1,67320754716981;"PYRULA"
1993;"Atlantique";0,637083333333333;0,970833333333333;1,34166666666667;1,7125;2,04625;"PYRULA"
1994;"Atlantique";1,38888888888889;1,38888888888889;1,38888888888889;1,38888888888889;1,38888888888889;"PYRULA"
1995;"Atlantique";1,12833333333333;1,28333333333333;1,45555555555556;1,62777777777778;1,78277777777778;"PYRULA"
1997;"Atlantique";1,66666666666667;1,66666666666667;1,66666666666667;1,66666666666667;1,66666666666667;"PYRULA"
1998;"Atlantique";1,25;1,25;1,25;1,25;1,25;"PYRULA"
1999;"Atlantique";0,555555555555556;0,555555555555556;0,555555555555556;0,555555555555556;0,555555555555556;"PYRULA"
2000;"Atlantique";0,847222222222222;1,17492492492492;1,48148148148148;1,75;1,975;"PYRULA"
2001;"Atlantique";0,979761904761905;2,08333333333333;2,30769230769231;2,5;7,45;"PYRULA"
2002;"Atlantique";1,39256756756757;2,13942307692308;2,91666666666667;3,83333333333333;6,40909090909091;"PYRULA"
2003;"Atlantique";0,761574074074074;2,55681818181818;3,3;4,6875;10,9821428571429;"PYRULA"
2004;"Atlantique";1,81666666666667;2,55681818181818;3,48214285714286;7,28219696969697;11,9330357142857;"PYRULA"
2005;"Atlantique";2,23214285714286;2,5;2,77777777777778;4,48333333333333;10,4285714285714;"PYRULA"
2006;"Atlantique";1,58111285266458;3,57758620689655;5;6,875;9,0625;"PYRULA"
2007;"Atlantique";1,5;2,41071428571429;3,69318181818182;5,08928571428571;10,1785714285714;"PYRULA"
2008;"Atlantique";1,0075;3,05769230769231;3,875;6,375;10;"PYRULA"
2009;"Atlantique";2,225;2,72727272727273;3,84615384615385;4,39285714285714;11,7357142857143;"PYRULA"
2010;"Atlantique";1,60714285714286;2,5;3;4,21052631578947;7,52185314685315;"PYRULA"
2011;"Atlantique";1,62719298245614;2,61363636363636;3,75;5,82167832167832;10,1666666666667;"PYRULA"
2012;"Atlantique";1,63392857142857;2,75;4;5,22727272727273;6,36666666666667;"PYRULA"
2013;"Atlantique";1,31785714285714;2,26648351648352;3,5;5,25;8,1375;"PYRULA"
2014;"Atlantique";1,27443609022556;2,36842105263158;3,21428571428571;6;8,93333333333334;"PYRULA"
2015;"Atlantique";1,04285714285714;3;4,5;6;9,69356251368512;"PYRULA"
2016;"Atlantique";1,83157894736842;2,5;3,33333333333333;6;10,8;"PYRULA"
2017;"Atlantique";2,07142857142857;2,5;4,5;6;8;"PYRULA"
2018;"Atlantique";1,78947368421053;2,5;3,75;6;8;"PYRULA"
2019;"Atlantique";2,075;2,625;4,75;6,14583333333333;13,425;"PYRULA"
2020;"Atlantique";2,5;3;4,09090909090909;5,39325842696629;8,2;"PYRULA"
2021;"Atlantique";1,79464285714286;3;4,75;6,16666666666667;11,625;"PYRULA"
2022;"Atlantique";2,03214285714286;2,75;4,5;4,5979020979021;12,8522727272727;"PYRULA"
2001;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"REGREG"
2002;"Atlantique";1,66666666666667;1,66666666666667;1,66666666666667;1,66666666666667;1,66666666666667;"REGREG"
2004;"Atlantique";1,08214285714286;1,82142857142857;2,64285714285714;3,46428571428571;4,20357142857143;"REGREG"
2005;"Atlantique";0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;"REGREG"
2007;"Atlantique";1,5125;1,625;1,75;1,875;1,9875;"REGREG"
2008;"Atlantique";0,8625;1,125;1,41666666666667;1,70833333333333;1,97083333333333;"REGREG"
2009;"Atlantique";2,4;2,4;2,4;2,4;2,4;"REGREG"
2010;"Atlantique";2,4;2,4;2,4;2,4;2,4;"REGREG"
2011;"Atlantique";2,4;2,4;2,4;2,4;2,4;"REGREG"
2012;"Atlantique";4,8;4,8;4,8;4,8;4,8;"REGREG"
2013;"Atlantique";3,62538461538462;3,85384615384615;4,10769230769231;4,36153846153846;4,59;"REGREG"
2015;"Atlantique";2,01538461538462;2,15384615384615;2,30769230769231;2,35384615384615;2,39538461538462;"REGREG"
2016;"Atlantique";2,5;2,5;2,5;2,5;2,5;"REGREG"
2017;"Atlantique";2,4;2,4;2,4;2,4;2,4;"REGREG"
2018;"Atlantique";2,5;2,5;2,5;2,5;2,5;"REGREG"
2019;"Atlantique";1,34328358208955;1,34328358208955;1,34328358208955;1,34328358208955;1,34328358208955;"REGREG"
2021;"Atlantique";2,5;2,5;2,5;2,5;2,5;"REGREG"
2009;"Atlantique";33;33;33;33;33;"RIPRIP"
2010;"Atlantique";5,21739130434783;5,21739130434783;5,21739130434783;5,21739130434783;5,21739130434783;"RIPRIP"
2011;"Atlantique";5;5;5;5;5;"RIPRIP"
2012;"Atlantique";5,21739130434783;5,21739130434783;5,21739130434783;5,21739130434783;5,21739130434783;"RIPRIP"
2013;"Atlantique";9,1304347826087;9,1304347826087;9,1304347826087;9,1304347826087;9,1304347826087;"RIPRIP"
2015;"Atlantique";5,21739130434783;5,21739130434783;5,21739130434783;5,21739130434783;5,21739130434783;"RIPRIP"
2017;"Atlantique";3,18586956521739;4,85869565217391;6,71739130434783;8,57608695652174;10,2489130434783;"RIPRIP"
2018;"Atlantique";3;3;3;3;3;"RIPRIP"
2019;"Atlantique";3;3;3;3;3;"RIPRIP"
2020;"Atlantique";2,5125;2,625;2,75;2,875;2,9875;"RIPRIP"
2021;"Atlantique";1,57894736842105;1,57894736842105;1,57894736842105;1,57894736842105;1,57894736842105;"RIPRIP"
1992;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
1993;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
1994;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
1997;"Atlantique";0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;"SAXTOR"
1999;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
2000;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
2001;"Atlantique";0,864285714285714;0,928571428571429;1;2,61538461538462;4,06923076923077;"SAXTOR"
2002;"Atlantique";1,2325;1,525;1,85;2,175;2,4675;"SAXTOR"
2003;"Atlantique";1,15;2,5;2,8;4;4,9;"SAXTOR"
2004;"Atlantique";2,15521978021978;2,26648351648352;2,40384615384615;3,75;7,125;"SAXTOR"
2005;"Atlantique";2,14285714285714;2,22527472527473;2,30769230769231;2,5;4,78846153846154;"SAXTOR"
2006;"Atlantique";0,878571428571429;1,07142857142857;1,15384615384615;2;2,45;"SAXTOR"
2007;"Atlantique";0,908241758241758;1,36813186813187;1,76923076923077;2,03571428571429;2,13214285714286;"SAXTOR"
2008;"Atlantique";1,00892857142857;1,10357142857143;1,46538461538462;2,30769230769231;2,9375;"SAXTOR"
2009;"Atlantique";1,23053571428571;1,50535714285714;1,66895604395604;1,94093406593407;2,50837912087912;"SAXTOR"
2010;"Atlantique";1,25647058823529;1,76470588235294;2,30769230769231;2,5;3,14285714285714;"SAXTOR"
2011;"Atlantique";0,966346153846154;1,92307692307692;3,25;4,21428571428571;4,91071428571429;"SAXTOR"
2012;"Atlantique";1,01538461538462;1,15384615384615;2,14285714285714;2,5;3,25;"SAXTOR"
2013;"Atlantique";1,77197802197802;2,14285714285714;2,5;3;3,19285714285714;"SAXTOR"
2014;"Atlantique";1,24615384615385;2,07692307692308;3;3,64285714285714;4,22142857142857;"SAXTOR"
2015;"Atlantique";1,15;2,5;3;3,46153846153846;7,57829670329671;"SAXTOR"
2016;"Atlantique";1,60096153846154;2,48076923076923;3,10714285714286;3,92857142857143;9,27083333333333;"SAXTOR"
2017;"Atlantique";1,67307692307692;1,73076923076923;2,5;4;5,22142857142857;"SAXTOR"
2018;"Atlantique";1,22802197802198;1,8956043956044;2,32142857142857;2,625;2,9625;"SAXTOR"
2019;"Atlantique";0,81456043956044;1,20987158908507;2,14285714285714;2,91666666666667;6,16666666666666;"SAXTOR"
2020;"Atlantique";1,3021978021978;2,32142857142857;2,5;2,75;4,7;"SAXTOR"
2021;"Atlantique";1,08379120879121;1,57692307692308;2,5;3,9365671641791;8,69882729211087;"SAXTOR"
2022;"Atlantique";2,16964285714286;2,41071428571429;2,5;2,8125;3,65625;"SAXTOR"
2002;"Atlantique";2,22564935064935;2,97077922077922;3,7987012987013;4,62662337662338;5,37175324675325;"SERSER"
2004;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SERSER"
2005;"Atlantique";2,14928571428571;2,20714285714286;2,27142857142857;2,33571428571429;2,39357142857143;"SERSER"
2007;"Atlantique";3;3;3;3;3;"SERSER"
2008;"Atlantique";3;3;3;3;3;"SERSER"
2009;"Atlantique";0,962499999999999;2,125;3,41666666666667;4,70833333333333;5,87083333333333;"SERSER"
2010;"Atlantique";2;2;2;2;2;"SERSER"
2011;"Atlantique";2;2;2;2;2;"SERSER"
2012;"Atlantique";2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;"SERSER"
2013;"Atlantique";2,5;2,5;2,5;2,5;2,5;"SERSER"
2014;"Atlantique";2,05;2,5;3;3;3;"SERSER"
2015;"Atlantique";2;2;2;2;2;"SERSER"
2016;"Atlantique";2;2;2;2;2;"SERSER"
2017;"Atlantique";2,5375;2,875;3,25;3,625;3,9625;"SERSER"
2018;"Atlantique";1,24;1,6;2;2,5;2,95;"SERSER"
2019;"Atlantique";1,53068181818182;1,80681818181818;2,11363636363636;2,42045454545455;2,69659090909091;"SERSER"
2021;"Atlantique";1,63947368421053;2,18421052631579;2,78947368421053;3,39473684210526;3,93947368421053;"SERSER"
1992;"Atlantique";0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;"SITEUR"
1997;"Atlantique";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"SITEUR"
1999;"Atlantique";1,11111111111111;1,11111111111111;1,11111111111111;1,11111111111111;1,11111111111111;"SITEUR"
2001;"Atlantique";1,26160714285714;1,36607142857143;1,48214285714286;1,59821428571429;1,70267857142857;"SITEUR"
2002;"Atlantique";1,24;1,6;2;3,14285714285714;4,17142857142857;"SITEUR"
2004;"Atlantique";1,075;1,75;2,5;3,25;3,925;"SITEUR"
2005;"Atlantique";1,00714285714286;1,07142857142857;1,66666666666667;2,5;4,10714285714286;"SITEUR"
2006;"Atlantique";1,56964285714286;2,19642857142857;2,89285714285714;3,58928571428571;4,21607142857143;"SITEUR"
2007;"Atlantique";1,08214285714286;1,82142857142857;2,64285714285714;3,46428571428571;4,20357142857143;"SITEUR"
2008;"Atlantique";0,833333333333333;0,833333333333333;0,952380952380952;1,42857142857143;2,39285714285714;"SITEUR"
2009;"Atlantique";0,813063063063063;0,833333333333333;2;2,72727272727273;2,72727272727273;"SITEUR"
2010;"Atlantique";1,13324175824176;1,68956043956044;2,30769230769231;4,61538461538461;6,69230769230769;"SITEUR"
2011;"Atlantique";2,1510989010989;2,22527472527473;2,30769230769231;2,65384615384615;2,96538461538462;"SITEUR"
2012;"Atlantique";2,34230769230769;2,65384615384615;3;3,5;3,95;"SITEUR"
2013;"Atlantique";0,555555555555556;0,555555555555556;0,555555555555556;0,555555555555556;0,555555555555556;"SITEUR"
2014;"Atlantique";3,04038461538462;3,40384615384615;3,80769230769231;4,21153846153846;4,575;"SITEUR"
2015;"Atlantique";3,00833333333333;3,08333333333333;3,16666666666667;3,25;3,325;"SITEUR"
2016;"Atlantique";2;2;2;2;2;"SITEUR"
2017;"Atlantique";1,29934210526316;1,78947368421053;2,14285714285714;2,43506493506494;2,95909090909091;"SITEUR"
2018;"Atlantique";2,025;2,25;2,5;2,5;2,5;"SITEUR"
2019;"Atlantique";1,575;2,15384615384615;2,72727272727273;3;4,7;"SITEUR"
2020;"Atlantique";2,51666666666667;2,66666666666667;3;4;4,9;"SITEUR"
2021;"Atlantique";2,5376254180602;3,70401337792642;5;5,5;5,95;"SITEUR"
2022;"Atlantique";2,01071428571429;2,10714285714286;2,32142857142857;2,5;2,5;"SITEUR"
1990;"Atlantique";0,588235294117647;0,588235294117647;0,588235294117647;0,588235294117647;0,588235294117647;"STRTUR"
1991;"Atlantique";0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;"STRTUR"
1993;"Atlantique";0,649285714285714;1,09285714285714;1,58571428571429;2,07857142857143;2,52214285714286;"STRTUR"
1995;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"STRTUR"
1996;"Atlantique";0,670833333333333;0,708333333333333;0,75;0,791666666666667;0,829166666666667;"STRTUR"
1999;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"STRTUR"
2001;"Atlantique";1,25;1,25;1,25;1,25;1,25;"STRTUR"
2002;"Atlantique";1,22357142857143;1,43571428571429;1,67142857142857;1,90714285714286;2,11928571428571;"STRTUR"
2003;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"STRTUR"
2004;"Atlantique";0,875;1,03846153846154;1,20192307692308;2,1875;2,69886363636364;"STRTUR"
2005;"Atlantique";2,3125;2,35576923076923;2,40384615384615;2,45192307692308;2,49519230769231;"STRTUR"
2006;"Atlantique";1,04094827586207;1,875;2,30769230769231;2,5;2,5;"STRTUR"
2007;"Atlantique";1,22115384615385;1,82692307692308;2,5;2,5;2,5;"STRTUR"
2008;"Atlantique";1,13275862068966;2,01724137931034;3;3;3;"STRTUR"
2009;"Atlantique";1,56057692307692;2,10576923076923;2,51748251748252;2,79545454545455;2,97954545454545;"STRTUR"
2010;"Atlantique";1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;"STRTUR"
2011;"Atlantique";1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;"STRTUR"
2012;"Atlantique";1,07348901098901;1,09203296703297;1,11263736263736;1,13324175824176;1,15178571428571;"STRTUR"
2013;"Atlantique";1,73076923076923;1,73076923076923;1,73076923076923;1,73076923076923;1,73076923076923;"STRTUR"
2014;"Atlantique";1,19615384615385;1,57692307692308;2;2,5;2,95;"STRTUR"
2015;"Atlantique";1,11282467532468;1,48538961038961;1,89935064935065;2,31331168831169;2,68587662337662;"STRTUR"
2016;"Atlantique";1,25480769230769;2,16346153846154;2,5;2,55681818181818;2,71022727272727;"STRTUR"
2018;"Atlantique";2;2;2;2;2;"STRTUR"
2019;"Atlantique";1,19615384615385;1,57692307692308;2;2,25;2,475;"STRTUR"
2020;"Atlantique";1,22653846153846;1,46538461538462;1,73076923076923;2,36538461538462;2,93653846153846;"STRTUR"
2021;"Atlantique";1,1875;1,49038461538462;1,82692307692308;2,16346153846154;2,46634615384615;"STRTUR"
2022;"Atlantique";1,2;1,61538461538462;2,07692307692308;2,53846153846154;2,95384615384615;"STRTUR"
1990;"Atlantique";0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333;"STUVUL"
1992;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"STUVUL"
1993;"Atlantique";4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;"STUVUL"
1999;"Atlantique";4,16666666666667;4,16666666666667;4,16666666666667;4,16666666666667;4,16666666666667;"STUVUL"
2000;"Atlantique";3,42857142857143;3,42857142857143;3,42857142857143;3,42857142857143;3,42857142857143;"STUVUL"
2001;"Atlantique";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"STUVUL"
2002;"Atlantique";2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;"STUVUL"
2003;"Atlantique";0,939285714285714;1,67857142857143;2,5;2,5;2,5;"STUVUL"
2004;"Atlantique";0,878571428571429;1,125;2,30769230769231;2,75;4,09285714285714;"STUVUL"
2005;"Atlantique";1,14285714285714;1,78571428571429;2,5;3,39285714285714;4,19642857142857;"STUVUL"
2006;"Atlantique";1,38873626373626;3,50274725274725;6,42857142857143;10,1785714285714;14,5178571428571;"STUVUL"
2007;"Atlantique";2,04285714285714;2,42857142857143;2,78571428571429;5,82142857142857;13,4392857142857;"STUVUL"
2008;"Atlantique";2,92613636363636;6,76136363636364;11,0909090909091;14,25;14,925;"STUVUL"
2009;"Atlantique";2,05;2,5;3;3,5;3,95;"STUVUL"
2010;"Atlantique";1,15;2,5;4;4,14285714285714;4,27142857142857;"STUVUL"
2011;"Atlantique";2;2;2;2;2;"STUVUL"
2012;"Atlantique";1,69871794871795;1,98717948717949;2,30769230769231;2,49712973593571;2,66762342135476;"STUVUL"
2013;"Atlantique";2,03432835820896;2,34328358208955;2,6865671641791;3,34328358208955;3,93432835820896;"STUVUL"
2014;"Atlantique";1,14464285714286;1,80357142857143;2,53571428571429;3,26785714285714;3,92678571428571;"STUVUL"
2015;"Atlantique";6;6;6;8;9,8;"STUVUL"
2016;"Atlantique";1,1;2;2,14285714285714;3,46153846153846;3,65227629513344;"STUVUL"
2017;"Atlantique";1,75769230769231;2;2,14285714285714;2,66666666666667;5,10248756218906;"STUVUL"
2018;"Atlantique";1,23846153846154;2;2,6865671641791;3;5,20909090909091;"STUVUL"
2019;"Atlantique";1,28076923076923;2,60714285714286;4,09090909090909;5,50106609808102;9,50746268656716;"STUVUL"
2020;"Atlantique";1,35164835164835;2,14285714285714;2,72727272727273;5,37313432835821;7,6;"STUVUL"
2021;"Atlantique";2,01785714285714;2,14285714285714;2,43506493506494;4,43181818181818;5,67307692307692;"STUVUL"
2022;"Atlantique";2,22857142857143;3;5,45454545454546;8,05970149253731;11,6059701492537;"STUVUL"
2012;"Atlantique";2;2;2;2;2;"SYLALA"
2014;"Atlantique";1,5;1,5;1,5;1,5;1,5;"SYLALA"
2015;"Atlantique";1,5;1,5;1,5;1,5;1,5;"SYLALA"
2016;"Atlantique";3;3;3;3;3;"SYLALA"
2017;"Atlantique";10,5882352941176;10,5882352941176;10,5882352941176;10,5882352941176;10,5882352941176;"SYLALA"
2018;"Atlantique";12,3529411764706;12,3529411764706;12,3529411764706;12,3529411764706;12,3529411764706;"SYLALA"
2019;"Atlantique";3,29264705882353;5,92647058823529;8,85294117647059;11,7794117647059;14,4132352941176;"SYLALA"
2020;"Atlantique";1,90367647058823;5,53676470588235;9,57352941176471;13,6102941176471;17,2433823529412;"SYLALA"
2021;"Atlantique";25,8823529411765;25,8823529411765;25,8823529411765;25,8823529411765;25,8823529411765;"SYLALA"
2022;"Atlantique";3;3;3;3;3;"SYLALA"
1990;"Atlantique";4,0025;5,825;6,58333333333333;6,7156862745098;6,84803921568627;"SYLATR"
1991;"Atlantique";1,53777777777778;2,77777777777778;3,23529411764706;5,68181818181818;6,56818181818182;"SYLATR"
1992;"Atlantique";2,05;2,5;3,4;3,58490566037736;8,07277628032345;"SYLATR"
1993;"Atlantique";3,23857142857143;3,58571428571429;4,77380952380952;6,375;7,8375;"SYLATR"
1994;"Atlantique";1,76746031746032;2,24603174603175;2,77777777777778;4,2612293144208;5,59633569739953;"SYLATR"
1995;"Atlantique";2,34484126984127;3,4484126984127;4,62857142857143;5,81136363636364;6,92204545454545;"SYLATR"
1996;"Atlantique";0,929166666666666;1,79166666666667;2,75;3,70833333333333;4,57083333333333;"SYLATR"
1997;"Atlantique";2,21323529411765;2,27941176470588;2,35294117647059;2,42647058823529;2,49264705882353;"SYLATR"
