"SP";"YEAR";"AGE_first";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"BIOGEOREF"
"PHYCOL";2014;"JUV";"Court";6,21101503759399;6,72681909212283;6,8972972972973;7,1735901386749;7,74375697181526;"Atlantique"
"PRUMOD";2014;"JUV";"Court";15,7650735294118;17,3125201288245;18,406106870229;18,9340685909835;21,4566176470588;"Atlantique"
"PYRULA";2014;"JUV";"Court";19,4117685025817;20,0371310240964;20,7424147810755;21,3659638554217;21,8172981165167;"Atlantique"
"SYLATR";2014;"JUV";"Court";14,7972972972972;15,9536423841059;16,5250187687687;17,2361111111111;19,2973003018109;"Atlantique"
"TROTRO";2014;"JUV";"Court";7,70322580645161;8,38084889643464;8,75806402975323;9,17186366932559;10,393023255814;"Atlantique"
"TURMER";2014;"JUV";"Court";74,3346153846154;82,0196850393701;85,30078125;89,0645161290323;95,8114062499999;"Atlantique"
"TURPHI";2014;"JUV";"Court";59,4527445652172;63,3590338427947;66,6229350276695;69,4067796610168;71,1791845493562;"Atlantique"
"AEGCAU";2015;"JUV";"Court";7,14319945541187;7,73333333333333;7,87142857142857;8,14035087719298;8,57391304347826;"Atlantique"
"CETCET";2015;"JUV";"Court";11,0467779503106;12,2;13,3737127371274;14,3409090909091;15,3287396734854;"Atlantique"
"ERIRUB";2015;"JUV";"Court";14,2980794701987;15,5;16,2253521126761;16,8726883561644;18,5688753269398;"Atlantique"
"FRICOE";2015;"JUV";"Court";17,6512974683544;18,4326086956522;19,1392405063291;20,225;20,9092592592593;"Atlantique"
"PARCAE";2015;"JUV";"Court";9,24218749999998;9,97983870967742;10,3174603174603;10,6061224489796;11,2223360655738;"Atlantique"
"PARMAJ";2015;"JUV";"Court";14,4457167125751;15,6842105263158;16,3287671232877;17,0875073443008;18,5084902777778;"Atlantique"
"PASDOM";2015;"JUV";"Court";22,7578425096031;24,1455399061033;25,2833333333333;25,9;27,6238636363637;"Atlantique"
"PHYCOL";2015;"JUV";"Court";6,19916245259166;6,6140350877193;6,86795069337444;7,24247925311202;8,15951694304254;"Atlantique"
"PRUMOD";2015;"JUV";"Court";15,8097839407502;16,9143944099379;17,8684713779129;18,7582494969819;19,7483382196162;"Atlantique"
"PYRULA";2015;"JUV";"Court";19,4584090909091;19,6363636363636;19,9439211391019;20,25;21,5104700734048;"Atlantique"
"SYLATR";2015;"JUV";"Court";14,5;16;16,7558018018018;17,7214285714286;19,2638888888889;"Atlantique"
"TROTRO";2015;"JUV";"Court";7,44615384615385;8,34782608695653;8,94117647058824;9,4009881847476;10,4510869565217;"Atlantique"
"TURMER";2015;"JUV";"Court";74,46071875;80,45961875;84,3203125;87,0211312871605;94,1372462919594;"Atlantique"
"TURPHI";2015;"JUV";"Court";58,0018558951965;62,1355371900828;64,5517241379311;68,1494889082211;79,9887577639751;"Atlantique"
"AEGCAU";2016;"JUV";"Court";6,83565735226755;7,46781115879825;7,93162393162395;8,22905982905985;8,97556561085973;"Atlantique"
"CETCET";2016;"JUV";"Court";10,736;13,0450695704779;13,5835629017447;14,2597682119205;14,9314551181102;"Atlantique"
"ERIRUB";2016;"JUV";"Court";14,6371286839802;15,7532608695652;16,3404255319149;17;18,8025882352941;"Atlantique"
"FRICOE";2016;"JUV";"Court";18,2105324074074;19,5995445673389;20,1321098346876;20,6019027484144;21,3049518304432;"Atlantique"
"PARCAE";2016;"JUV";"Court";8,99598560354375;9,7354194916477;10,1358248522153;10,5110294117647;11,4597826086957;"Atlantique"
"PARMAJ";2016;"JUV";"Court";14,5007535460993;15,5052083333333;16,0211003221765;16,6587448735475;17,8138766916211;"Atlantique"
"PASDOM";2016;"JUV";"Court";21,0396131484795;22,8708791208791;24,3296356421356;26,3911558960692;27,1511731913823;"Atlantique"
"PHYCOL";2016;"JUV";"Court";6,25207528957529;6,76227272727272;7;7,28093220338986;7,9175;"Atlantique"
"PRUMOD";2016;"JUV";"Court";15,8220269102017;17,3600698757764;17,9106446776612;18,7510708990059;20,1470588235294;"Atlantique"
"PYRULA";2016;"JUV";"Court";18,7462520914668;19,5716118237591;20,5575527457728;21,2636829998539;21,333553928728;"Atlantique"
"SYLATR";2016;"JUV";"Court";14,3898508361678;15,6392760051509;16,5;17,2429617117117;18,5432850284495;"Atlantique"
"TROTRO";2016;"JUV";"Court";7,73987645847632;8,55913978494624;8,93354735152488;9,30759183673471;9,92328190743338;"Atlantique"
"TURMER";2016;"JUV";"Court";76,276337115073;81,8614107883817;84,6869918699187;87,4696969696969;92,6309523809524;"Atlantique"
"TURPHI";2016;"JUV";"Court";58,4139705882353;61,3410887734357;65,2734549516009;68,3240881458967;74,6638043478261;"Atlantique"
"AEGCAU";2017;"JUV";"Court";7,07622222222222;7,59272727272727;7,86440677966105;8,14035087719298;9,04924174843891;"Atlantique"
"CETCET";2017;"JUV";"Court";11,0868098868099;12,7596330275229;13,5;14,1837398373983;16,0334789526978;"Atlantique"
"ERIRUB";2017;"JUV";"Court";14,2141744144993;15,5;16,2184300341297;16,8213623749935;18,2164000383178;"Atlantique"
"FRICOE";2017;"JUV";"Court";18,194729811779;19,4736842105263;20,140350877193;20,6926829268293;22,1604778972521;"Atlantique"
"PARCAE";2017;"JUV";"Court";8,7313432835821;9,78122389306602;10,1969872857933;10,5505514705882;11,3412451124144;"Atlantique"
"PARMAJ";2017;"JUV";"Court";14,4260304659498;15,3110344827586;16,0149659863946;16,6644736842105;18,318969126112;"Atlantique"
"PASDOM";2017;"JUV";"Court";22,9379562333166;24,4881578947368;25,2804434030281;26,2720434399221;27,3958550837554;"Atlantique"
"PHYCOL";2017;"JUV";"Court";6,09225194132875;6,64883659439451;6,89344262295085;7,17378991919969;8,27603773584906;"Atlantique"
"PRUMOD";2017;"JUV";"Court";15,9662580461946;17,3995048364809;18,1323529411765;19,0713497899159;20,7968095813205;"Atlantique"
"PYRULA";2017;"JUV";"Court";18,5325949367089;19,2246835443038;19,4905063291139;19,7728915662651;20,5096987951807;"Atlantique"
"SYLATR";2017;"JUV";"Court";14,6992624440716;15,7738791946309;16,382980115123;17,0891794375837;18,6738129216398;"Atlantique"
"TROTRO";2017;"JUV";"Court";7,61735294117647;8,47058823529412;8,87349228611501;9,38838849701571;10,7605714285714;"Atlantique"
"TURMER";2017;"JUV";"Court";75,0185447301015;81,0314960629921;84,3524590163934;88,7029126213592;97,7452965079365;"Atlantique"
"TURPHI";2017;"JUV";"Court";54,8834561112266;61,5010889292196;63,6674999999997;66,41552345187;75,6010593220339;"Atlantique"
"AEGCAU";2018;"JUV";"Court";7,03377192982456;7,59879599225394;7,88362264150944;8,20233050847459;8,48699115044247;"Atlantique"
"CETCET";2018;"JUV";"Court";11,0330434782609;12,2535087719298;13,1838709677419;13,9056519381946;14,7999256692913;"Atlantique"
"ERIRUB";2018;"JUV";"Court";14,5;15,7292729349067;16,3525648097077;16,9454981992798;18,5496428571429;"Atlantique"
"FRICOE";2018;"JUV";"Court";18,1104765130985;18,8895416817034;19,5993323341055;20,1264922081741;20,3016878980892;"Atlantique"
"PARCAE";2018;"JUV";"Court";9,12332906061161;9,89756367663345;10,2362204724409;10,5706784746419;11,9490049751244;"Atlantique"
"PARMAJ";2018;"JUV";"Court";14,697044387434;15,6908789831722;16,2176870748299;17,0009615384616;18,2336868686869;"Atlantique"
"PASDOM";2018;"JUV";"Court";20,310512848015;23,027972027972;24,6666666666667;25,1032448377581;28,3469195101008;"Atlantique"
"PHYCOL";2018;"JUV";"Court";6,15593183779122;6,70344036697248;6,93468723999698;7,26560058953575;8,30706681668686;"Atlantique"
"PRUMOD";2018;"JUV";"Court";16,4424715909091;17,3679449887733;17,8607407407407;18,606704851752;20,17256200202;"Atlantique"
"PYRULA";2018;"JUV";"Court";18,1983233532935;18,7221556886228;19,74375;20,7379518072289;21,4522761933811;"Atlantique"
"SYLATR";2018;"JUV";"Court";14,4852040816327;15,6603547459252;16,5466666666667;17,1259818007663;18,8195604395604;"Atlantique"
"TROTRO";2018;"JUV";"Court";7,69548387096774;8,63460674157302;8,91428571428574;9,60000000000003;9,96314606741573;"Atlantique"
"TURMER";2018;"JUV";"Court";73,4793829668191;80,5293836895621;84,5083198468768;87,4074085813426;94,2264642472152;"Atlantique"
"TURPHI";2018;"JUV";"Court";58,865987394958;63,0023082069581;65,6310344827586;68,2304999999999;79,6702173913043;"Atlantique"
"AEGCAU";2019;"JUV";"Court";7,03371237458194;7,56949152542376;7,78183891660728;8,11477951743439;8,745;"Atlantique"
"CETCET";2019;"JUV";"Court";12,1727678571429;12,7122923156802;13,510169992609;14,0797619047619;15,0096149969764;"Atlantique"
"ERIRUB";2019;"JUV";"Court";14,6108620689655;15,746255033557;16,3404255319149;17;18,7605633802817;"Atlantique"
"FRICOE";2019;"JUV";"Court";18,2509090909091;19,3454545454545;19,95;20,6134969325153;22,272;"Atlantique"
"PARCAE";2019;"JUV";"Court";9,19600806451613;10;10,4;10,8680199795082;12,015922289823;"Atlantique"
"PARMAJ";2019;"JUV";"Court";14,6912907582481;15,9275862068966;16,6677966101695;17,3326530612245;18,7101428571428;"Atlantique"
"PASDOM";2019;"JUV";"Court";23,45274518294;25,5174149659864;26,7124659028915;27,0517341882833;29,6611379456705;"Atlantique"
"PHYCOL";2019;"JUV";"Court";6,10171052631579;6,67329270328936;6,88295438886593;7,24796728971963;8,11279239766082;"Atlantique"
"PRUMOD";2019;"JUV";"Court";15,908012987013;17,4;18,3;19,0535384615385;21,5010294117647;"Atlantique"
"PYRULA";2019;"JUV";"Court";18,550531512605;19,7201470588235;19,9535229525698;20,1437116564417;20,4988298668262;"Atlantique"
"SYLATR";2019;"JUV";"Court";14,6;15,7918367346939;16,5466666666667;17,2635135135135;18,7733455882353;"Atlantique"
"TROTRO";2019;"JUV";"Court";8,19585568917669;8,8117894736842;9,11020408163268;9,54947368421054;10,3743328335832;"Atlantique"
"TURMER";2019;"JUV";"Court";73,9775347526003;81,4244;84,6692869495399;88,4429133858268;96,4214750767777;"Atlantique"
"TURPHI";2019;"JUV";"Court";59,2459669106376;62,4577695484973;64,4734177215192;66,4992969218897;74,5283547794118;"Atlantique"
"AEGCAU";2020;"JUV";"Court";6,72676991150442;7,25945652173913;7,685;8,0695652173913;8,59528923660502;"Atlantique"
"CETCET";2020;"JUV";"Court";11,5405405405405;12,9425248419151;13,718875502008;14,1338512396694;15,4516935483871;"Atlantique"
"ERIRUB";2020;"JUV";"Court";14,7957449220595;15,8135566188197;16,5;17,2551369863014;18,7767796101949;"Atlantique"
"FRICOE";2020;"JUV";"Court";17,35125;18,9651898734177;19,9;20,6699614643546;22,2482533381451;"Atlantique"
"PARCAE";2020;"JUV";"Court";9,18149906834164;9,90983606557378;10,340909090909;10,8333333333333;11,6692913385827;"Atlantique"
"PARMAJ";2020;"JUV";"Court";14,9;16,0195630261408;16,6114864864865;17,4323598608838;18,8921322326722;"Atlantique"
"PASDOM";2020;"JUV";"Court";23,0895855286267;24,6013245033113;25,5;26,7576158940397;27,2149702343783;"Atlantique"
"PHYCOL";2020;"JUV";"Court";6,32727272727272;6,72605042016805;6,91743119266055;7,17868852459019;8,49130841121495;"Atlantique"
"PRUMOD";2020;"JUV";"Court";15,9898496240602;17,2518518518518;17,9751773049646;18,8119402985075;20,87109375;"Atlantique"
"PYRULA";2020;"JUV";"Court";18,54140625;19,0829850460123;20,25;20,884414556962;23,9872213375796;"Atlantique"
"SYLATR";2020;"JUV";"Court";14,3782380557857;15,9626666666667;16,6577181208054;17,3809523809524;18,5646974789916;"Atlantique"
"TROTRO";2020;"JUV";"Court";7,64481036077706;8,52121212121212;8,85333333333333;9,40307174416158;10,2826666666667;"Atlantique"
"TURMER";2020;"JUV";"Court";75,2350702143385;80,5679012345679;83,6666666666666;88,8958333333333;94,2226623774509;"Atlantique"
"TURPHI";2020;"JUV";"Court";58,8394748295372;62,3669491525423;66;68,8358744394619;78,5361894181887;"Atlantique"
"AEGCAU";2021;"JUV";"Court";7,35695066585957;7,69169165508667;7,88251028806584;8,20188679245283;8,65699152542373;"Atlantique"
"CETCET";2021;"JUV";"Court";11,3271381578947;12,4548234280792;13,153125;13,8230158730159;14,6671787977722;"Atlantique"
"ERIRUB";2021;"JUV";"Court";14,4998873239437;15,7808219178082;16,3634442270059;17,1095075137628;18,7605633802817;"Atlantique"
"FRICOE";2021;"JUV";"Court";18,2115827516565;19,1435940803383;19,3770750988142;20,0073217726397;20,7770717014399;"Atlantique"
"PARCAE";2021;"JUV";"Court";9,0825537681413;9,7746255172816;10,1166242578456;10,6013488372093;11,5120967741935;"Atlantique"
"PARMAJ";2021;"JUV";"Court";14,4855735930736;15,7222357814599;16,3094594594595;17,1200947700947;18,625;"Atlantique"
"PASDOM";2021;"JUV";"Court";23,9830476190476;24,8356164383562;25,7734413330247;26,0882352941176;27,4529969345723;"Atlantique"
"PHYCOL";2021;"JUV";"Court";6,20939038773404;6,73110714285715;6,90736424497892;7,13669398907106;7,94668930390492;"Atlantique"
"PRUMOD";2021;"JUV";"Court";16,5296059889677;17,6519230769231;18,330985915493;19,0608695652174;20,22890625;"Atlantique"
"PYRULA";2021;"JUV";"Court";18,707471590909;19,8453835227273;20,1886363636364;20,626935483871;21,8263548387097;"Atlantique"
"SYLATR";2021;"JUV";"Court";14,5;15,6778523489933;16,3;17,1476510067114;19,1523823793827;"Atlantique"
"TROTRO";2021;"JUV";"Court";7,79883945841392;8,57872340425532;9,01818181818182;9,40408163265309;10,7353191489362;"Atlantique"
"TURMER";2021;"JUV";"Court";76,3987685897436;80,4591331845238;84,37835625;87,6055965210815;93,6213677008535;"Atlantique"
"TURPHI";2021;"JUV";"Court";60,7893274157036;63,9047210300429;65,4698719846086;67,5391218585623;71,2122162619989;"Atlantique"
"AEGCAU";2022;"JUV";"Court";6,80833333333333;7,5;7,78180429196472;7,99296171171171;8,64314129919393;"Atlantique"
"CETCET";2022;"JUV";"Court";11,2882105263158;12,694212962963;13,4275758496169;13,957006779661;14,7255967741935;"Atlantique"
"ERIRUB";2022;"JUV";"Court";14,4971039914086;15,5443708609272;16,2514285714286;16,9064846416382;18,474551724138;"Atlantique"
"FRICOE";2022;"JUV";"Court";18,1898181818182;19,1062259306804;19,8503496503497;20,1608777429467;21,1228387096774;"Atlantique"
"PARCAE";2022;"JUV";"Court";9,23613147605082;9,7625;10,203305785124;10,6983870967742;11,8670741889313;"Atlantique"
"PARMAJ";2022;"JUV";"Court";14,3072262483429;15,7164383561644;16,341935483871;16,9792763157895;17,9046755898367;"Atlantique"
"PASDOM";2022;"JUV";"Court";23,3510001265449;25,3171232876712;26,0617449664429;26,4464285714286;28,3328617449664;"Atlantique"
"PHYCOL";2022;"JUV";"Court";6,18202576112415;6,63610389610388;6,88135593220342;7,16747967479673;7,69714414090583;"Atlantique"
"PRUMOD";2022;"JUV";"Court";15,895737425405;16,8803072055522;17,7702898550725;18,7552059496568;20,119785895247;"Atlantique"
"PYRULA";2022;"JUV";"Court";19,4815384615385;20,0423076923076;20,6204268292682;21,1181402439024;21,4618140243902;"Atlantique"
"SYLATR";2022;"JUV";"Court";14,5018479049519;15,6068965517241;16,328947368421;16,893846924464;18,7679054054053;"Atlantique"
"TROTRO";2022;"JUV";"Court";7,5428871929712;8,34571805006588;8,85795369678863;9,2064830841857;9,91160603371784;"Atlantique"
"TURMER";2022;"JUV";"Court";74,8436436305735;80,5122983870968;83,6666666666667;87,2497618140244;94,5813636363636;"Atlantique"
"TURPHI";2022;"JUV";"Court";58,3320809376381;61,6827158135981;63,7757642712257;66,1308502817937;72,3126710526315;"Atlantique"
"HIPPOL";1990;"AD";"Long";10,8957107843137;11,4283854166667;12,4962095875139;13,0250488758553;14,0344696969697;"Atlantique"
"LUSMEG";1990;"AD";"Long";19,6655219780219;19,8695054945055;20,0961538461539;20,6121013133208;21,0764540337711;"Atlantique"
"SYLBOR";1990;"AD";"Long";17,0616883116883;17,6168831168831;18,2337662337662;18,4966299523262;18,7332072990301;"Atlantique"
"SYLCOM";1990;"AD";"Long";13,5146221532091;14,754917184265;15,2142857142857;15,4678571428571;16,1525;"Atlantique"
"HIPPOL";1991;"AD";"Long";10,0328644501279;11,6521739130434;11,8235294117647;11,8235294117647;12,3146606334842;"Atlantique"
"LUSMEG";1991;"AD";"Long";19,0400933000293;20,2477134146341;20,7492469879518;22,2339984939759;22,9387856012658;"Atlantique"
"SYLBOR";1991;"AD";"Long";15,6599999999999;16,3924050632912;16,7848101265823;18,1161290322581;19,8683870967742;"Atlantique"
"SYLCOM";1991;"AD";"Long";14,2730882352941;14,9308823529412;15,6617647058824;16,4523109243698;17,1638025210084;"Atlantique"
"PHYLUS";1992;"AD";"Long";8,83516483516484;8,83516483516484;8,83516483516484;8,83516483516484;8,83516483516484;"Atlantique"
"LUSMEG";1993;"AD";"Long";19,3518518518518;19,3518518518518;19,3518518518518;19,3518518518518;19,3518518518518;"Atlantique"
"LUSMEG";1995;"AD";"Long";19,8795180722891;19,8795180722891;19,8795180722891;19,8795180722891;19,8795180722891;"Atlantique"
"SYLCOM";1995;"AD";"Long";12;12;12;12;12;"Atlantique"
"HIPPOL";1996;"AD";"Long";10,8382352941176;10,8382352941176;11,4191176470588;12,5530303030303;14,0462121212121;"Atlantique"
"LUSMEG";1996;"AD";"Long";19,9242010092516;20,0178721614803;20,1219512195122;20,1219512195122;20,1219512195122;"Atlantique"
"SYLBOR";1996;"AD";"Long";15,2399350649351;15,6461038961039;16,0974025974026;16,5487012987013;16,9548701298701;"Atlantique"
"HIPPOL";1999;"AD";"Long";9,85294117647057;9,85294117647057;9,85294117647057;9,85294117647057;9,85294117647057;"Atlantique"
"LUSMEG";1999;"AD";"Long";19,9829614604463;21,1248442044038;21,4968195966978;21,9341389950043;24,4206454210768;"Atlantique"
"PHYLUS";1999;"AD";"Long";8,30448585231192;8,61428571428575;9,09285714285719;10,1031746031746;10,6016865079365;"Atlantique"
"SYLBOR";1999;"AD";"Long";16,4107163803938;17,4189189189189;18,0956443116598;19,0324844720497;19,7298064516129;"Atlantique"
"ACRSCI";2000;"AD";"Long";10,3315384615385;11,1692307692308;11,1692307692308;11,6769230769231;12,453020361991;"Atlantique"
"HIPPOL";2000;"AD";"Long";9,7488608119304;10,6811594202898;11;11,9269230769231;13,8986185383244;"Atlantique"
"LUSMEG";2000;"AD";"Long";18,7450247418244;19,9594758369944;21,3709150326797;22,1814921090387;26,099537037037;"Atlantique"
"PHYLUS";2000;"AD";"Long";8,26225961538462;8,375;8,58895985401461;9,49508476571699;10,3758820564516;"Atlantique"
"SYLBOR";2000;"AD";"Long";15,337899733511;16,2703024823278;17,1279452054794;17,7030379746836;20,6562291805463;"Atlantique"
"SYLCOM";2000;"AD";"Long";12;12,8516002415459;13,5735294117647;15,1086956521739;19,2714285714286;"Atlantique"
"ACRSCI";2001;"AD";"Long";11,0217625899281;11,2176258992806;11,4352517985612;11,6528776978418;11,8487410071943;"Atlantique"
"HIPPOL";2001;"AD";"Long";9,55735294117646;10,429481031543;11;11,2481617647059;12,9015625;"Atlantique"
"LUSMEG";2001;"AD";"Long";19,1696928879311;19,9137931034484;21,3709150326797;21,6071428571428;22,6805897134303;"Atlantique"
"PHYLUS";2001;"AD";"Long";7,50755687974;8,25175585284279;8,62972350230417;9,36709665697675;10,9162046370968;"Atlantique"
"SYLBOR";2001;"AD";"Long";15,6;15,8987341772152;17;18,25;22,2857142857143;"Atlantique"
"SYLCOM";2001;"AD";"Long";12,4045138888889;12,8408816425121;13,5;14,8766233766234;16,0786993603412;"Atlantique"
"ACRSCI";2002;"AD";"Long";10,1578125;10,6615384615385;11,2767775296744;11,932008789599;13;"Atlantique"
"HIPPOL";2002;"AD";"Long";10,1237628079355;10,6008689839572;11,2481751824818;11,8686131386861;12,7862595419847;"Atlantique"
"LUSMEG";2002;"AD";"Long";18,9128793250142;19,3518518518518;20,8734939759035;21,8103448275863;24,2143108298172;"Atlantique"
"PHYLUS";2002;"AD";"Long";7,84522591645352;8,5041918175721;8,78924731182797;9,20534188034191;10,177671913836;"Atlantique"
"SYLBOR";2002;"AD";"Long";14,8008658008658;16,5282720460091;17,2488260924743;18,2337662337662;21,4421315789474;"Atlantique"
"SYLCOM";2002;"AD";"Long";12,0851063829787;13,1481481481481;13,6928571428571;14,5109489051095;17,3328571428571;"Atlantique"
"ACRSCI";2003;"AD";"Long";7,22489282908762;10,6194029850746;11,2444444444445;12,1620512820513;14,2835820895522;"Atlantique"
"HIPPOL";2003;"AD";"Long";10,1781906657819;10,7451245333482;11,4574074074074;11,9527260823536;13,7982052669553;"Atlantique"
"LUSMEG";2003;"AD";"Long";18,3885542168674;19,8795180722891;20,625;21,927204008341;26,9902528007075;"Atlantique"
"PHYLUS";2003;"AD";"Long";6,8970588235294;7,58146606914214;8,06015037593985;8,90145985401461;10,404465965689;"Atlantique"
"SYLBOR";2003;"AD";"Long";14,953638996139;16,2053649226173;17,2207792207792;18,2337662337662;19,9773527842021;"Atlantique"
"SYLCOM";2003;"AD";"Long";11,751724137931;13,25;14;14,6176470588235;18;"Atlantique"
"ACRSCI";2004;"AD";"Long";10,0768779342723;10,7544789081886;11,1692307692308;11,7530007501875;12,96796875;"Atlantique"
"HIPPOL";2004;"AD";"Long";10,1822240181025;10,7013888888889;11,1583643122677;11,6742424242424;13,7749273255814;"Atlantique"
"LUSMEG";2004;"AD";"Long";17,7253739252448;19,797912062451;20,9978505291005;21,7960024199553;23,4656950587158;"Atlantique"
"PHYLUS";2004;"AD";"Long";7,61000000000003;8,15209125475285;8,76153846153846;9,15827338129497;10,6349206349206;"Atlantique"
"SYLBOR";2004;"AD";"Long";14,9558243727598;16,7848101265823;17,324;18;20,5108560959361;"Atlantique"
"SYLCOM";2004;"AD";"Long";12,0471428571429;13;13,6928571428571;14,5961925866237;16,4185344408821;"Atlantique"
"ACRSCI";2005;"AD";"Long";9,94583333333333;11;11,4782608695652;11,9673913043478;14,0544821320412;"Atlantique"
"HIPPOL";2005;"AD";"Long";9,96566901408452;10,6939359267734;11,0035714285715;11,51171875;14,2528047652093;"Atlantique"
"LUSMEG";2005;"AD";"Long";17,8489672977624;20,1453488372093;20,748502994012;21,7638036809816;24,3377245508982;"Atlantique"
"PHYLUS";2005;"AD";"Long";7,61206451612903;8,61428571428575;8,90036900369;9,60956175298805;10,9672303533755;"Atlantique"
"SYLBOR";2005;"AD";"Long";15,8097297297297;16,7848101265823;17,843137254902;18,75;20,634;"Atlantique"
"SYLCOM";2005;"AD";"Long";12,2057476359338;13,0459363957597;13,7913669064748;14,8664259927798;17,1628631723597;"Atlantique"
"ACRSCI";2006;"AD";"Long";9,76730238970588;10,8358208955223;11,3142857142857;11,8719748590225;14;"Atlantique"
"HIPPOL";2006;"AD";"Long";9,92516864760682;10,6043165467626;11;11,568345323741;14,8461085972851;"Atlantique"
"LUSMEG";2006;"AD";"Long";18,4915511389784;19,5622129494791;20,3703703703704;20,9223243258365;25,9843559451219;"Atlantique"
"PHYLUS";2006;"AD";"Long";7,73076923076923;8,25362318840577;8,61428571428575;8,99784150156416;10,05;"Atlantique"
"SYLBOR";2006;"AD";"Long";15,4287678320645;16,5749999999999;17,056;18,9428571428571;20,8534289127837;"Atlantique"
"SYLCOM";2006;"AD";"Long";11,3015158237208;12,7321428571429;13,5957446808511;14,0992907801418;16,5281028368794;"Atlantique"
"ACRSCI";2007;"AD";"Long";9,96634521085319;10,7160130718954;11,3283582089552;12;14,3358915441177;"Atlantique"
"HIPPOL";2007;"AD";"Long";10,0670018796993;10,7476145038168;11;11,5199154713115;12,9895348837209;"Atlantique"
"LUSMEG";2007;"AD";"Long";18,2973214285714;19,7791798107255;20,785094637224;21,5999886042686;27,6702981651376;"Atlantique"
"PHYLUS";2007;"AD";"Long";7,73033613445378;8,61428571428575;8,88304227941176;9,28851003816161;10,5431332236842;"Atlantique"
"SYLBOR";2007;"AD";"Long";15,6388745980707;16,8545310015898;17,850515995872;18,8030785562632;20,6307432432432;"Atlantique"
"SYLCOM";2007;"AD";"Long";11,8333333333334;13,0888857782755;13,8055555555556;14,5;17,1275;"Atlantique"
"ACRSCI";2008;"AD";"Long";10,004186781732;10,5217391304347;11;11,5155109489051;12,8250174906716;"Atlantique"
"HIPPOL";2008;"AD";"Long";9,99693513557841;10,6043165467626;11;11,4192307692308;13,7215572275422;"Atlantique"
"LUSMEG";2008;"AD";"Long";18,6128048780488;20,3703703703704;21,1280487804878;22,1530106707317;24,5861780455154;"Atlantique"
"PHYLUS";2008;"AD";"Long";8,1;8,61428571428575;8,86764705882351;9,34522058823528;9,94763888888892;"Atlantique"
"SYLBOR";2008;"AD";"Long";15,2559731012658;16,6835232252411;17,5;18,4459459459459;22,0168547471946;"Atlantique"
"SYLCOM";2008;"AD";"Long";11,8333333333334;12,9527027027027;13,5238095238096;14,3021582733813;16,1447826086957;"Atlantique"
"ACRSCI";2009;"AD";"Long";9,92481203007516;10,6809160305344;11,1617647058824;11,6470588235294;13,5085972850679;"Atlantique"
"HIPPOL";2009;"AD";"Long";9,86023965141611;10,5789473684211;11;11,4857142857143;13,2839826839827;"Atlantique"
"LUSMEG";2009;"AD";"Long";18,4060646826268;20,1339285714285;20,8965684165232;21,8291269210387;23,9963855421687;"Atlantique"
"PHYLUS";2009;"AD";"Long";7,82965116279069;8,67216036273891;9,00223563603847;9,33801679586564;10,1768939393939;"Atlantique"
"SYLBOR";2009;"AD";"Long";15,00225;16,4001315140556;17,3447368421053;18,3766091183372;19,7390601265823;"Atlantique"
"SYLCOM";2009;"AD";"Long";12,0103846153846;13,1857142857143;13,7761194029851;14,6311319730844;17,7500000000001;"Atlantique"
"ACRSCI";2010;"AD";"Long";9,70588235294118;10,5801526717557;11,1617647058824;11,7333333333334;14;"Atlantique"
"HIPPOL";2010;"AD";"Long";9,66455734350808;10,6043165467626;11,0827067669173;11,8638305421515;13,8369565217391;"Atlantique"
"LUSMEG";2010;"AD";"Long";18,3706074297188;20,1424937707641;20,947542479188;22,0941983500717;25,8549107142857;"Atlantique"
"PHYLUS";2010;"AD";"Long";7,65714285714289;8,37499999999999;8,64516129032258;9,18050065876151;10,7130838709677;"Atlantique"
"SYLBOR";2010;"AD";"Long";15,4945945945946;16,6232258064516;17,2207792207792;18,2844155844156;21,2892727272727;"Atlantique"
"SYLCOM";2010;"AD";"Long";12,15;12,8194444444445;13,6546477495107;14,7071428571429;16,7171094244149;"Atlantique"
"ACRSCI";2011;"AD";"Long";10,106521978022;10,8258992805756;11,3283582089552;11,7292910447761;13,978515625;"Atlantique"
"HIPPOL";2011;"AD";"Long";9,72771104625056;10,5285714285715;11;11,6742424242424;14,1673172593391;"Atlantique"
"LUSMEG";2011;"AD";"Long";18,1696428571428;20,1219512195122;20,9913294797688;21,8295693277311;24,8176455823293;"Atlantique"
"PHYLUS";2011;"AD";"Long";8,42489741540104;8,62972350230417;9,00840336134454;9,42962962962967;9,79610316040549;"Atlantique"
"SYLBOR";2011;"AD";"Long";15,4815789473684;16,64;17,2496301167187;18,2658227848102;21,0808366935483;"Atlantique"
"SYLCOM";2011;"AD";"Long";12;13;13,5179856115108;14,4322832416694;16,1969199594732;"Atlantique"
"ACRSCI";2012;"AD";"Long";10,214492481203;10,6764705882353;11,1692307692308;11,6470588235294;13,5451724137931;"Atlantique"
"HIPPOL";2012;"AD";"Long";9,97872340425531;10,6590909090909;11;11,6945454545455;13,1414535984848;"Atlantique"
"LUSMEG";2012;"AD";"Long";18,6060823170732;20,3365657924657;20,8734939759035;21,6857142857143;23,1654582763338;"Atlantique"
"PHYLUS";2012;"AD";"Long";8;8,375;8,73913043478258;9,55075318825319;10,8679505630061;"Atlantique"
"SYLBOR";2012;"AD";"Long";15,4007407407407;16,6671009771987;17,4924590163934;18,5;20,9632258064516;"Atlantique"
